Date,Close,High,Low,Open,Volume,EMA_9,EMA_21,EMA_50,EMA_200,Parkinson_Vol,Yang_Zhang_Vol,Vol_Percentile,Vol_Regime,RSI,MACD,MACD_Signal,MACD_Hist,ADX,Plus_DI,Minus_DI,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR,Stoch_K,Stoch_D,Ichimoku_TK,Ichimoku_KJ,Ichimoku_SA,Ichimoku_SB,VWAP,PSAR,AO,Williams_R,CCI,MFI,ROC,Efficiency_Ratio
2011-01-18,1368.0999755859375,1371.0,1359.199951171875,1365.0999755859375,106,1377.358673190284,1382.5517809246157,1374.4865314185115,1288.4933030721506,0.006643684818473108,0.19095479018990444,25.09505703422053,low,36.66427674424115,-3.0901037865012313,0.26067820099677286,-3.3507819874980043,17.464694284044075,15.434520910001051,33.54952024238828,1422.4700694850646,1387.0549926757812,1351.6399158664979,5.106513728192395,16.521440778459823,18.421010363480285,23.83041274860962,1374.0,1389.7000122070312,1385.5749816894531,1359.2999877929688,1189.05537160238,1407.1901163094244,-12.896177404067203,-81.57898963651972,-104.90235348158258,49.07773027046853,-2.667899875593536,0.5107781156545237
2011-01-19,1370.199951171875,1376.199951171875,1367.0,1371.9000244140625,40,1375.9269287866023,1381.4288873107303,1374.3184302323689,1289.3063045457798,0.006630759054575062,0.19008622522028842,25.0,low,33.90845912015921,-3.606812080307691,-0.5128198552641199,-3.093992225043571,19.713679326798463,15.311416310100567,33.56402772556589,1422.4986000213617,1386.289990234375,1350.0813804473883,5.223814648025417,16.514299665178573,21.491149013176095,15.691978400938984,1374.0,1389.7000122070312,1388.625,1363.3999633789062,1189.0601401936726,1405.1225116570474,-14.273536592371329,-78.5088509868239,-72.6687410000879,38.31218977510556,-3.5817342402722776,0.12828524098999664
2011-01-20,1346.5,1367.699951171875,1345.0,1367.699951171875,10,1370.041543029282,1378.2535339188457,1373.227511399727,1289.8753960428367,0.006958240450074959,0.20332587783681857,38.86792452830189,medium,30.234105738289202,-5.861131639532687,-1.5824822121178335,-4.278649427414853,22.71494270972414,13.756579846232189,40.53726819937648,1424.5200736558409,1384.2049926757813,1343.8899116957218,5.825015975722956,17.550005231584823,1.901140096140011,13.937766490932146,1368.75,1384.4500122070312,1390.9249877929688,1363.3999633789062,1189.0612140125854,1403.1376111907655,-18.380010986328216,-98.09885990385999,-144.0002666740957,42.5211247652017,-5.349358701808891,0.32292974869320173
2011-01-21,1341.0,1345.5999755859375,1338.5999755859375,1341.699951171875,20,1364.2332344234255,1374.8668490171326,1371.9636874232672,1290.3840985697736,0.006979823438860859,0.20387111983171755,39.097744360902254,medium,21.290306208615277,-7.99928933819001,-2.865843637332269,-5.133445700857742,25.46759092231493,11.129772839597317,44.51914262687412,1426.5780732721448,1381.914990234375,1337.251907196605,6.463940742142891,17.007149832589285,2.813626072944483,8.735305060753547,1365.5499877929688,1381.25,1390.9249877929688,1370.0499877929688,1189.0632132020658,1399.6493545193196,-24.913252527573377,-97.18637392705551,-169.8670075363058,40.00179211473861,-2.720348204570185,0.35023099154085774
2011-01-24,1344.5,1352.300048828125,1341.800048828125,1352.300048828125,2,1360.2865875387406,1372.1062263792114,1370.8866800733351,1290.9225652506714,0.006911616795858771,0.20612438177357006,40.823970037453186,medium,22.402811674245385,-9.30412184468014,-4.153499278801844,-5.150622565878296,28.14153229277239,12.709036415420657,44.314418734725265,1427.8418251151697,1380.139990234375,1332.4381553535804,6.9126081728410655,17.085719517299108,8.160470856787814,4.2917456752907865,1365.5499877929688,1381.25,1390.9249877929688,1371.5499877929688,1189.0634189671393,1394.765404204649,-27.212945915670844,-91.83952914321219,-130.88036279377263,38.9722767617935,-2.1042685233963203,0.2745998491577977
2011-01-25,1332.300048828125,1331.5,1323.5999755859375,1330.4000244140625,394,1354.6892797966175,1368.4874829654761,1369.3734788480328,1291.3342815051735,0.0068791783437285835,0.2079655763510803,42.91044776119403,medium,28.923351770133266,-11.193612114533607,-5.561521845948198,-5.63209026858541,30.01070485832159,14.25222693728521,40.45955172246052,1429.882400564951,1377.634991455078,1325.3875823452051,7.585087404710657,15.235726492745536,12.627097473730089,7.867064801154146,1358.0499877929688,1373.75,1388.5499877929688,1372.0,1189.0995427146106,1390.272169915152,-32.02735452090997,-87.37290252626991,-165.49057997226188,33.48136088128142,-2.8510992336202676,0.4385587412261872
2011-01-26,1333.0,1341.699951171875,1333.0,1333.0,4,1350.351423837294,1365.261348150433,1367.9470679128158,1291.7488657688036,0.006741795626046053,0.20109018209359023,33.82899628252788,medium,30.798436290680982,-12.490582892137581,-6.947334055186074,-5.543248836951507,30.60133944205245,20.009842632194193,36.81625742935235,1428.1949499594327,1374.0249938964844,1319.855037833536,7.884857452167918,14.49285888671875,13.642991412560304,11.476853247692752,1358.0499877929688,1373.75,1388.5499877929688,1374.2999877929688,1189.0999270743603,1383.6049504822306,-36.60676592658547,-86.3570085874397,-129.39654349801083,37.16860811300828,-2.5940811107051513,0.6014164795301433
2011-01-27,1318.4000244140625,1342.0,1318.4000244140625,1342.0,210699,1343.9611439526477,1361.0012278107629,1366.0040465991392,1292.0140514269654,0.007095157115540741,0.21700848419341287,47.77777777777778,medium,27.504207184129598,-14.529055680396596,-8.463678380228178,-6.065377300168418,32.613595480392895,18.54726864220911,40.79495703002796,1425.5921953463323,1369.2899963378907,1312.987797329449,8.223560992780138,15.635716029575892,0.0,8.756696295430148,1347.2999877929688,1371.1500244140625,1382.6000061035156,1374.2999877929688,1205.7245531295196,1377.6044529926012,-40.13969941980713,-100.0,-146.03922734569719,0.30098018248742164,-4.0256190378864956,0.6888438534304067
2011-01-28,1340.699951171875,1346.5999755859375,1307.699951171875,1314.0,73023,1343.3089053964934,1359.1556572072277,1365.0117291314034,1292.4984882403478,0.008049593630625372,0.24262256167349808,66.42066420664207,medium,39.86876523657846,-14.18166492492901,-9.607275689168343,-4.574389235760666,33.83671945225294,17.196085892793253,36.679451040570136,1421.0006309926976,1366.0449951171875,1311.0893592416774,8.045948130836742,16.864292689732142,38.915071932193435,17.519354448251264,1341.949951171875,1365.7999877929688,1382.6000061035156,1374.2999877929688,1210.8014843516537,1370.4999215631765,-41.359113266888926,-61.084928067806565,-114.52315499063681,25.919416531266478,-3.1286162448067194,0.38889054435490084
2011-01-31,1333.800048828125,1345.9000244140625,1323.300048828125,1339.0,13657,1341.4071340828198,1356.8506019000365,1363.7877416685299,1292.9094490422162,0.008235687000055461,0.23998311945019118,63.23529411764706,medium,35.63714883826391,-14.298297825702775,-10.54548011647523,-3.7528177092275445,34.47068342148837,16.21404617708871,34.5847489149442,1411.8863119070961,1361.679998779297,1311.4736856514978,7.374172077552364,17.885716029575892,30.77839932515885,23.231157085784115,1341.949951171875,1365.7999877929688,1382.6000061035156,1374.2999877929688,1211.7258487450151,1361.7079257083942,-42.43882302676934,-69.22160067484116,-93.29162627660357,29.278481625963025,-3.7453925216536725,0.26814603706670703
2011-02-01,1339.5999755859375,1342.9000244140625,1325.300048828125,1333.0999755859375,3180,1341.0457023834433,1355.2823631442093,1362.8392018221537,1293.3740313958851,0.008368579530218828,0.2418206740087584,65.56776556776556,medium,33.48207676468958,-13.764061094054341,-11.189196311991054,-2.574864782063287,36.54159558923825,11.702947628408785,33.67038731227889,1399.595198222814,1357.5299987792969,1315.4647993357798,6.197314163420688,18.371425083705358,37.617931657938456,35.77046763843026,1337.699951171875,1365.7999877929688,1383.0500183105469,1374.2999877929688,1211.9418855380936,1354.1468092732816,-39.430285644531295,-62.382068342061544,-78.38880201519684,30.025212564685432,-3.4104872734506095,0.2929098532389553
2011-02-02,1331.5,1344.0,1327.0,1344.0,1363,1339.1365619067547,1353.1203301310993,1361.6102135154026,1293.753394267568,0.007842836998472371,0.21806265607099135,48.175182481751825,medium,30.75279817587544,-13.834796053674381,-11.71831626032772,-2.1164797933466613,38.67134888670165,11.323568316820808,32.47102946440096,1397.562727772459,1355.179998779297,1312.7972697861348,6.254922450351855,19.049996512276785,28.066079155642438,32.154136712913264,1330.0,1365.7999877929688,1386.3500061035156,1374.2999877929688,1212.0329364407621,1347.6442491390846,-37.9164557961858,-71.93392084435756,-76.43228006870551,29.84036339199305,-2.124376940268729,0.37463810075275045
2011-02-03,1352.300048828125,1355.800048828125,1324.9000244140625,1335.5999755859375,1865,1341.769259291029,1353.045759103556,1361.2451090178624,1294.33594804429,0.00820675606957535,0.23155296240832984,57.45454545454546,medium,39.214440259575206,-12.073290533712225,-11.789311115004622,-0.28397941870760235,41.413836413030864,12.658227848101266,31.32015179984177,1395.639661923395,1354.125,1312.610338076605,6.131584886682529,19.75,65.1096316149635,43.59788080951481,1331.75,1365.7999877929688,1386.1999816894531,1374.2999877929688,1212.1676548020484,1307.699951171875,-34.521746108111074,-34.890368385036496,-34.95014389215311,30.25928841521298,-1.1548810057573182,0.05776960730673553
2011-02-04,1348.300048828125,1360.0,1345.0,1354.800048828125,591,1343.0754171984483,1352.6143308966987,1360.737459598657,1294.872904270995,0.008307602497354781,0.23373380708889605,59.42028985507246,medium,45.61275696595387,-10.874694578941671,-11.606387807792034,0.7316932288503626,42.49579205131146,15.001899027781866,27.516328602348256,1393.7396806882477,1352.9700012207031,1312.2003217531585,6.02669378194056,18.664280482700892,59.27021555656934,50.81530877572511,1333.8499755859375,1365.7999877929688,1389.5999755859375,1374.2999877929688,1212.2124712525342,1308.661953125,-28.826738783892324,-40.72978444343065,-5.796573684511316,30.42245671270247,-1.598299746326799,0.0738126800512475
2011-02-07,1347.5999755859375,1353.800048828125,1343.800048828125,1345.800048828125,1004,1343.9803288759463,1352.1584804139022,1360.2222641471778,1295.3975517467657,0.008090657387786353,0.2316034098764697,57.400722021660656,medium,42.16957466451559,-9.867541829379206,-11.25861861210947,1.3910767827302628,42.01048387424935,15.105961314747276,28.169607723691016,1392.0854882824885,1351.925,1311.7645117175114,5.941230213582646,18.53570556640625,58.24821082344891,60.87601933166059,1333.8499755859375,1365.7999877929688,1390.8500061035156,1374.2999877929688,1212.2870611070962,1310.715475,-25.297031896254794,-41.7517891765511,-13.398957426196782,30.29627931913454,0.08169146572131453,0.032257900613401856
2011-02-08,1363.4000244140625,1367.0,1350.0,1351.199951171875,2536,1347.8642679835696,1353.1804389593713,1360.3468821968595,1296.0741932658434,0.008223182628401025,0.23479949589114502,60.431654676258994,medium,47.64870698934036,-7.705608665178033,-10.548016622723182,2.8424079575451486,40.880802829255266,17.500912019741264,27.104230956892017,1390.6483607092975,1351.4100036621094,1312.1716466149212,5.807024802370616,19.2642822265625,92.83345540364584,70.11729392788804,1337.3499755859375,1365.7999877929688,1394.5749816894531,1374.2999877929688,1212.4913138420845,1312.686856,-19.73762817382817,-7.166544596354167,39.2990636577495,30.873851788433356,1.6703970480285233,0.31193609724502624
2011-02-09,1364.800048828125,1366.5,1359.5999755859375,1362.800048828125,146,1351.2514241524807,1354.236767129258,1360.5215161823994,1296.758032624672,0.008186429675998013,0.23280615037172478,58.06451612903226,medium,57.48163452708907,-5.812290322129911,-9.600871362604527,3.7885810404746163,37.64095548818919,18.77483953387985,20.326210299839424,1387.191162418203,1350.4500061035155,1313.708849788828,5.441320470751463,17.957144601004465,96.29013598580445,82.45726740429974,1337.3499755859375,1359.2999877929688,1395.2749938964844,1374.2999877929688,1212.5033340446955,1315.94564464,-13.567336138557039,-3.709864014195551,62.009112909066744,30.908450776274364,1.5098585963648197,0.3167338621430899
2011-02-10,1361.9000244140625,1364.5,1351.699951171875,1364.300048828125,312,1353.381144204797,1354.933426882422,1360.5755753287392,1297.406211647452,0.008251561953818551,0.2328963899620768,58.214285714285715,medium,58.73018139246018,-4.494025302092723,-8.579502150502167,4.085476848409444,33.74173612550836,18.394362123394675,20.498861121524136,1382.576062988538,1349.260009765625,1315.943956542712,4.938418537832494,18.328578404017858,91.39971098384886,93.5077674577664,1345.1500244140625,1350.0999755859375,1395.2749938964844,1374.2999877929688,1212.528289634233,1319.0089059616,-9.159994686351183,-8.600289016151144,52.51413998279531,30.878518091383555,2.221719920521904,0.4904174063828909
2011-02-11,1359.9000244140625,1368.800048828125,1355.199951171875,1364.0,488,1354.68492024665,1355.3849357489348,1360.5490831360069,1298.0280406302045,0.00810445760137892,0.2310239260742298,56.22775800711744,medium,56.51440214893633,-3.5695267786782097,-7.577507076137376,4.0079802974591665,30.354818624902357,17.303940289781274,20.31675082865374,1376.6824248085318,1347.910009765625,1319.1375947227184,4.269189313003119,18.492867606026785,85.4336985447484,91.04118183813392,1346.8500366210938,1350.0999755859375,1395.4249877929688,1375.0499877929688,1212.5678194395855,1321.888371603904,-6.699700927734284,-14.566301455251612,74.7024435474216,30.989815847711,2.0180063326378472,0.280702724986749
2011-02-14,1364.5999755859375,1365.5999755859375,1356.5999755859375,1357.800048828125,181,1356.6679313145075,1356.2226666432077,1360.7079416634551,1298.690447943197,0.007929215719883776,0.22451569888539633,52.836879432624116,medium,64.58896866416056,-2.4296013260679956,-6.5479259261235,4.118324600055504,27.871282785185564,18.137613205332542,13.927128507357574,1377.3341671347907,1348.1200073242187,1318.9058475136467,4.334059230907344,17.642865862165177,93.12591402747476,89.98644118535735,1346.8500366210938,1350.0999755859375,1395.4249877929688,1376.0999755859375,1212.582571022884,1325.6413057818418,-3.7176567526423696,-6.874085972525233,81.39796952552967,31.07077706135371,3.5042438043345516,0.46525517645778897
2011-02-15,1373.5999755859375,1376.0,1361.5999755859375,1361.5999755859375,321,1360.0543401687937,1357.8024220016375,1361.2135116211996,1299.4358163774532,0.007969997709527062,0.22675510398622975,54.77031802120141,medium,67.05883077036705,-0.7908608566317525,-5.396512912225151,4.605652055593398,26.71234869061356,17.85712555694526,13.650790113864364,1378.491295029228,1348.3950073242188,1318.2987196192096,4.464016485011002,18.000017438616073,96.48605754279606,91.68189003833974,1350.4500122070312,1350.0999755859375,1391.5,1376.0999755859375,1212.610146671473,1329.0940052255444,-0.7914823644300668,-3.513942457203931,123.73048671214787,31.14364642530319,2.453943880978391,0.4899125105975804
2011-02-16,1374.699951171875,1382.0,1370.5,1373.5999755859375,156,1362.98346236941,1359.3385610171135,1361.742391603579,1300.1847132410792,0.007998044117416515,0.2267453331511352,54.5774647887324,medium,76.68246061636901,0.5898126160968786,-4.199247806560745,4.789060422657624,27.18214954487528,21.258834059359994,8.253450047143819,1379.4607460324742,1348.6200073242187,1317.7792686159632,4.573673613139732,17.135733468191965,90.17490709190263,93.26229288739115,1362.9000244140625,1350.0999755859375,1391.5,1376.0999755859375,1212.6239972897195,1333.78460470299,2.7691079532398817,-9.82509290809738,149.10467384428898,97.27194003989554,3.066419316724767,0.692305284614873
2011-02-17,1384.699951171875,1384.699951171875,1377.0,1377.699951171875,113,1367.326760129903,1361.6441419402736,1362.6426880572378,1301.0256608821817,0.007712202504143524,0.2156168706080157,44.21052631578947,medium,73.60516258150031,2.462536133293497,-2.8668910185898966,5.329427151883394,29.671827674427977,25.450184378026446,4.312779647720528,1385.2992415359704,1350.5300048828126,1315.7607682296548,5.148976554012183,15.071446010044642,100.0,95.5536548782329,1364.25,1350.0999755859375,1391.5,1378.5,1212.6344222445025,1339.5704521386313,8.130873736213289,-0.0,155.852398958855,89.6486922649709,3.366674858754823,0.6279038958335305
2011-02-18,1388.199951171875,1391.800048828125,1381.800048828125,1384.0999755859375,98,1371.5013983382976,1364.0583064158736,1363.6449336695764,1301.893066755711,0.0077411353772573995,0.21562978982215936,44.40559440559441,medium,80.28946144999878,4.180908847526553,-1.4573310453666068,5.638239892893159,32.37177228409795,30.64514441993607,4.586675034378375,1391.1662455163532,1352.8900024414063,1314.6137593664594,5.658441263646588,14.17144775390625,94.61869007107082,94.9311990543245,1370.9000244140625,1350.0999755859375,1391.5,1379.2999877929688,1212.6437361019296,1345.8885820032854,13.873233929802382,-5.381309928929194,152.3625906473323,78.40819965531392,4.258351571301164,0.7808185145194118
2011-02-22,1400.5,1408.699951171875,1395.0999755859375,1395.0999755859375,430,1377.301118670638,1367.3711876507941,1365.0902303884166,1302.8742302705796,0.007779888034379403,0.21361233770503904,42.508710801393725,medium,81.619894256621,6.460767047559557,0.12628857321862585,6.334478474340931,34.55873155583267,38.599025379430124,4.52059728862401,1399.2152061508166,1355.6900024414062,1312.164798731996,6.421114507155409,14.378592354910714,90.2148468511513,94.94451230740738,1380.199951171875,1358.199951171875,1389.7000122070312,1379.2999877929688,1212.687905743261,1353.2344166952596,22.530291029986074,-9.785153148848707,176.63229923148214,72.3580429927792,3.5642941234561123,0.8436995633119759
2011-02-23,1413.4000244140625,1413.800048828125,1397.800048828125,1397.800048828125,318,1384.520899819323,1371.5556273565458,1366.9847321149125,1303.973989416286,0.007888226244717383,0.21521162187766055,44.09722222222222,medium,90.50437508225541,9.20241553876349,1.9415139663275987,7.26090157243589,36.820744497570196,40.788793681362215,4.543166388357325,1408.8487632253518,1359.7450012207032,1310.6412392160546,7.22249568272963,14.307163783482142,99.55002890415491,94.7945219421257,1382.75,1360.75,1386.4500122070312,1379.2999877929688,1212.721751107291,1363.2182129010503,29.564126407398817,-0.4499710958450792,177.64553989484608,84.72578570418537,4.8283003210241775,0.8361197186261181
2011-02-24,1415.300048828125,1415.300048828125,1408.300048828125,1415.0999755859375,809,1390.6767296210833,1375.532392944871,1368.8794504173916,1305.0817114004835,0.007867926356067012,0.2147875736508239,43.59861591695502,medium,88.3210768298623,11.397128805201419,3.832636934102363,7.564491871099056,39.31767667318219,40.4761426947188,5.158708464843596,1417.1427759876558,1363.8600036621094,1310.577231336563,7.813525168635557,12.600019182477679,100.0,96.5882919184354,1385.25,1361.5,1381.8500061035156,1379.2999877929688,1212.809840032534,1373.3345800864652,35.565310489429976,-0.0,166.83230901050575,82.6981827622094,5.023751444693478,0.8374785921640235
2011-02-25,1408.699951171875,1411.0,1401.0,1401.699951171875,352,1394.2813739312417,1378.5476255109622,1370.4410386822733,1306.1127386618905,0.007559088238943994,0.1996077737498774,30.689655172413794,low,85.61302693023015,12.460248174644676,5.558159182210826,6.90208899243385,41.55570841903715,38.246984549136165,9.3340892369195,1420.7337081534758,1368.375,1316.0162918465242,7.652684118531228,12.550022670200892,90.76909418706293,96.77304103040596,1385.9500122070312,1361.5,1381.8500061035156,1380.2999877929688,1212.8469827960164,1381.727673834797,39.6159039665672,-9.230905812937063,126.4944489352067,77.20614340485656,3.3225704816369417,0.7312474608469757
2011-02-28,1409.300048828125,1415.699951171875,1407.699951171875,1410.699951171875,205,1397.2851089106184,1381.343300357977,1371.9649214330911,1307.1394780665298,0.0064979551349935,0.1674930162607339,13.745704467353953,low,86.42257499657714,13.199050363457673,7.086337418460195,6.112712944997478,44.04930438381548,41.39314510036523,8.750745808189027,1425.500963059927,1371.8050048828125,1318.109046705698,7.828511776234784,12.40716552734375,90.258893302664,93.67599582990898,1388.6499633789062,1361.699951171875,1376.6000061035156,1380.2999877929688,1212.8690534375194,1388.4421488334626,43.26206162396602,-9.741106697336004,121.5750261283289,89.67955930017631,3.260550879831048,0.7891350003217497
2011-03-01,1430.699951171875,1434.4000244140625,1415.300048828125,1415.300048828125,116,1403.96807736287,1385.8302686137858,1374.2682559326513,1308.368935510364,0.006347636372861914,0.17022271991905402,14.383561643835616,low,87.26456223073274,15.334582175693413,8.73598636990684,6.598595805786573,47.309370346120495,43.14382977681035,8.47271487642951,1433.3119227972081,1376.65,1319.988077202792,8.23185599785102,12.814304896763392,95.52591298032854,92.1846334900185,1402.4500122070312,1371.0499877929688,1373.3999938964844,1380.2999877929688,1212.8825425663326,1393.893709301145,46.23442741842837,-4.474087019671458,145.90033646107435,83.65386332476747,5.051760446763533,0.8335414014503707
2011-03-02,1437.199951171875,1440.5,1428.800048828125,1432.5,1600,1410.614452124671,1390.5002397554304,1376.7361655498758,1309.6508361637125,0.00619299847020157,0.1666511927422673,13.651877133105803,low,87.94538321574167,17.3514850807137,10.459086112068213,6.892398968645487,51.968792748147436,45.33117998526146,8.251931121137096,1441.4730043722948,1381.5299987792969,1321.586993186299,8.677771115496995,13.157156808035714,96.2837308406076,94.02284570786674,1408.75,1374.0999755859375,1373.3999938964844,1380.2999877929688,1213.0759859767293,1401.9949723237285,50.37353982364425,-3.7162691593923984,147.08904137549325,88.09436172225388,5.68423600044559,0.8281228393364349
2011-03-03,1416.0,1432.300048828125,1415.9000244140625,1432.300048828125,244,1411.691561699737,1392.818399777664,1378.2759237636062,1310.7090367988994,0.006150018630631591,0.17058399591838036,15.306122448979592,low,73.79065115934515,17.042777746654338,11.775824438985438,5.266953307668899,55.942395041794136,43.39922633825273,10.498997234384486,1442.6865298153716,1385.7549987792968,1328.823467743222,8.21668059450992,13.74285888671875,71.27785934874882,87.69583438989501,1411.1500244140625,1374.0999755859375,1365.8999938964844,1377.3499755859375,1213.1035883487452,1409.6959778589828,51.58794806985293,-28.72214065125118,98.02088479355753,88.98514632130258,3.7666734085930313,0.4262124498932989
