Date,Close_XAUUSD,Close_SP500,Close_NASDAQ,Close_RUSSELL2000,Close_EURUSD,Close_USDJPY,Close_VIX,Volume_XAUUSD,Volume_SP500,Volume_NASDAQ,Volume_RUSSELL2000,CPIAUCSL,FEDFUNDS,PAYEMS,PCE,UNRATE,GPR,DFII10,DGS2,DFII5,EMA_9,EMA_21,EMA_50,EMA_200,SMA_9,SMA_21,SMA_50,SMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,BB_Width,Rolling_Std_20,Close_Returns,Log_Returns,VIX_Lagged,gold_return_10d,Price_Percentile,Price_Rank_Pct,Close_ZScore,Normalized_Close,Close_Quantile,Price_Bucket,Distance_From_AllTimeHigh,Pct_From_AllTimeHigh,Distance_From_AllTimeLow,Price_to_Peak_Ratio,Return_Percentile,Return_ZScore,LogReturn_ZScore,LogReturn_Quantile,Return_Regime,Global_Momentum_Rank,Volume_Percentile,Volume_Rank_Pct,Volume_ZScore,Normalized_Volume,Volume_Quantile,Volume_Bucket,Volume_Regime,Vol_Regime,Trend_Regime,Risk_State,Market_State,Bull_Bear_Label
2011-07-21,0.8754503212341416,-1.424843712244557,-1.244066568389474,-1.3925574581373363,2.19821544663274,-2.0220495996206345,0.02227543829824788,-0.18152889817525725,1.132924386398046,0.15969743203212375,1.1307541485858132,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.9292743501681461,-0.696982173557152,-0.451731203668852,0.8760445463269784,0.7858050481785469,0.7019380737100293,0.5308215005194721,0.9056171654984406,0.7215082488385294,0.6765838878702832,0.39083687644119947,1.0615618518142345,1.520815533088516,1.32252771866574,0.8984773667475979,0.8877255350726385,0.7367265534118926,0.5618977820635228,1.7010374095591765,1.701037409559177,-0.7230606323592185,-0.7188908169406181,0.22400271049255216,2.615326362395387,0.8848861498750236,0.8848861498750236,0.8754503212341422,0.8754503212341425,1.3415887578201966,1.3415887578201966,-0.8754503212341416,0.875450321234142,0.875450321234142,0.8754503212341431,-1.412467137858343,-0.7230606323592185,-0.7188908169406181,-1.23067587397987,negative,-1.412467137858343,-1.063785396913035,-1.063785396913035,-0.18152889817525728,-0.18152889817525722,-1.2281823798715363,-1.2281823798715363,low,high,uptrend,normal,bull_volatile,bull
2011-07-22,0.9416953621132292,-1.422840183640389,-1.2332742804061472,-1.3905971986631118,2.3442502347575607,-2.035467823355042,0.017006366165718004,-0.18191762094307132,-0.2343240017399499,-0.6126272101042683,-0.23075110046515065,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.7914944720665276,-0.696982173557152,-0.4820916593864543,0.8904999804258542,0.8014738770466132,0.7130180740137644,0.5369335871831772,0.9138264264509124,0.7476700204433673,0.683089799144417,0.39549336139760094,1.3735172251764634,1.5349270665512262,1.3851360717510344,0.7562928038263909,0.893383802638374,0.7641823910616741,0.613012461983512,1.5169629796610724,1.5169629796610713,1.0431019073087573,1.0397398889711849,0.02243923816828267,1.1053488077424012,0.9313213584673997,0.9313213584673997,0.9416953621132299,0.9416953621132301,1.3415887578201966,1.3415887578201966,-0.9416953621132292,0.9416953621132297,0.9416953621132297,0.9416953621132308,1.2118859637496753,1.0431019073087573,1.0397398889711849,1.23067587397987,positive,1.2118859637496753,-1.3518266307380606,-1.3518266307380606,-0.18191762094307135,-0.18191762094307132,-1.2281823798715363,-1.2281823798715363,low,high,uptrend,normal,bull_volatile,bull
2011-07-23,0.9416953621132292,-1.422840183640389,-1.2332742804061472,-1.3905971986631118,2.3442502347575607,-2.035467823355042,0.017006366165718004,-0.18191762094307132,-0.2343240017399499,-0.6126272101042683,-0.23075110046515065,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.7914944720665276,-0.696982173557152,-0.4820916593864543,0.9020643277049543,0.815718266926674,0.7236635645016666,0.5429848570641587,0.9200980846712031,0.7738317920482052,0.6886850758449822,0.4012989834045616,1.3735172251764634,1.5279605955770057,1.4337358506506859,0.5887339126192378,0.8888281642409425,0.7916382287114543,0.6753649914824102,1.240723749418069,1.2407237494180712,-0.00911311830042396,-0.00474142785784393,0.01716973767032624,2.535438316220273,0.9313213584673997,0.9313213584673997,0.9416953621132299,0.9416953621132301,1.3415887578201966,1.3415887578201966,-0.9416953621132292,0.9416953621132297,0.9416953621132297,0.9416953621132308,0.3560104736537724,-0.009113118300423956,-0.00474142785784393,0.0,neutral,0.3560104736537724,-1.3518266307380606,-1.3518266307380606,-0.18191762094307135,-0.18191762094307132,-1.2281823798715363,-1.2281823798715363,low,high,uptrend,normal,bull_volatile,bull
2011-07-24,0.9416953621132292,-1.422840183640389,-1.2332742804061472,-1.3905971986631118,2.3442502347575607,-2.035467823355042,0.017006366165718004,-0.18191762094307132,-0.2343240017399499,-0.6126272101042683,-0.23075110046515065,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.7914944720665276,-0.696982173557152,-0.4820916593864543,0.9113158055282351,0.8286677122721832,0.7338915847743567,0.5489759153045334,0.925961806802176,0.7999935636530432,0.6942803525455472,0.4072374982588681,1.3735172251764634,1.5045594085450797,1.4676209915797211,0.412729674771958,0.8704355843640134,0.8190940663612336,0.7529416152249323,0.8396273926809669,0.8396273926809669,-0.00911311830042396,-0.00474142785784393,0.01716973767032624,3.878097364624522,0.9313213584673997,0.9313213584673997,0.9416953621132299,0.9416953621132301,1.3415887578201966,1.3415887578201966,-0.9416953621132292,0.9416953621132297,0.9416953621132297,0.9416953621132308,0.3560104736537724,-0.009113118300423956,-0.00474142785784393,0.0,neutral,0.3560104736537724,-1.3518266307380606,-1.3518266307380606,-0.18191762094307135,-0.18191762094307132,-1.2281823798715363,-1.2281823798715363,low,high,uptrend,normal,bull_volatile,bull
2011-07-25,0.9905794097959354,-1.4353049995955727,-1.2403644301679182,-1.427072129713665,2.313549004475705,-2.051570053027229,0.258072372074447,-0.18013597492392347,-0.21970091309152434,-0.6774898519187702,-0.2161894362314244,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.7324459528801196,-0.6718188005510332,-0.49727188724525545,0.9285485232778397,0.8449440120060445,0.7457008189284041,0.5554706346439827,0.9372813149748017,0.828507685461619,0.7008801441468671,0.41350694264099197,1.5916093875914283,1.531989167228455,1.5005836332835427,0.4016955077491118,0.8732406579817068,0.8420969711372596,0.7978957867947121,0.6679421585670035,0.6679421585670051,0.7603145053813086,0.7599632399191674,0.01716973767032624,2.7419324441687376,0.969680878608927,0.969680878608927,0.9905794097959361,0.990579409795936,1.3415887578201966,1.3415887578201966,-0.9905794097959354,0.9905794097959356,0.9905794097959357,0.9905794097959368,1.0616101509537665,0.7603145053813086,0.7599632399191674,1.23067587397987,positive,1.0616101509537665,-0.48567446986985013,-0.48567446986985013,-0.1801359749239235,-0.18013597492392347,0.003589077673499571,0.003589077673499571,medium,high,uptrend,normal,bull_volatile,bull
2011-07-26,1.011594968289923,-1.444321278208436,-1.2416206131265772,-1.4500703021261294,2.297041944091522,-2.0578841214260537,0.3739947174176295,-0.1813993239193192,0.2692885149983586,-0.519338808756593,0.270745987390819,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.7127631131513169,-0.6844004870540925,-0.4820916593864543,0.9465613362071456,0.861676978928468,0.7578991545218818,0.5621428847696427,0.9509462997624858,0.8514376927605701,0.7074611528294873,0.41997181860065363,1.6763445091876494,1.5627641381638877,1.5335222681083691,0.40140835746726056,0.8830862631414744,0.8623773813541636,0.8294178156841061,0.583102322684334,0.5831023226843371,0.31947301405095735,0.3224510029151991,0.258255341781519,1.9918392600545287,0.9949174050178271,0.9949174050178271,1.0115949682899237,1.011594968289924,1.3415887578201966,1.3415887578201966,-1.011594968289923,1.0115949682899237,1.0115949682899232,1.0115949682899248,0.7172695467989031,0.31947301405095735,0.3224510029151991,1.23067587397987,positive,0.7172695467989031,-0.9877181696705106,-0.9877181696705106,-0.18139932391931923,-0.1813993239193192,-1.2281823798715363,-1.2281823798715363,low,high,uptrend,normal,bull_volatile,bull
2011-07-27,1.0042852803226432,-1.4887447116192496,-1.2748685881964072,-1.535131898487701,2.42999201650875,-2.0883518358517867,0.7362523924064917,7.340127084771125,-0.27986774654183855,0.2636673303773392,-0.27610353835952284,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.6930802734225145,-0.6466554275449145,-0.5428125708216589,0.9595014657221191,0.8762152672629733,0.7693227065095529,0.5686645173936316,0.9575238785641277,0.8704104841170762,0.714192367688596,0.4263950031158213,1.581936608107234,1.5590495091322163,1.5590803362099657,0.31312816847470426,0.8856234023425996,0.8819425610015369,0.8674872594774579,0.4384400456781276,0.43844004567812955,-0.12307762169219644,-0.11844066090698839,0.37418711138834065,2.0928822910216693,0.9807849502288428,0.9807849502288428,1.0042852803226439,1.0042852803226439,1.3415887578201966,1.3415887578201966,-1.0042852803226432,1.004285280322643,1.0042852803226436,1.0042852803226443,-0.8461960287134959,-0.12307762169219644,-0.11844066090698839,-1.23067587397987,negative,-0.8461960287134959,1.71216128259082,1.71216128259082,7.340127084771126,7.340127084771125,1.2353605352185355,1.2353605352185355,high,high,uptrend,high_risk,bull_volatile,bull
2011-07-28,0.9969755923553634,-1.4956750670188932,-1.27422284125881,-1.5392974768678722,2.2984496410628688,-2.0870890213827056,0.8363672710649646,2.093762642532468,1.2518747881562557,-0.11124572720571381,1.2492048981171981,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.6143489145073039,-0.6718188005510332,-0.6187137101156645,0.9683834485056279,0.8887583932448273,0.780001858562234,0.5750370311975603,0.9638974895760545,0.8887017556072616,0.7212615608319677,0.4327764961864974,1.4841382858877739,1.5283554456992936,1.5729755378945773,0.1736266789419558,0.8878442115291756,0.8986006574938918,0.8998334428371708,0.3158196158462217,0.315819615846222,-0.12319052600815886,-0.11855335826327501,0.7364742372291873,2.194125726627605,0.9757376449470629,0.9757376449470629,0.996975592355364,0.996975592355364,1.3415887578201966,1.3415887578201966,-0.9969755923553634,0.9969755923553636,0.9969755923553637,0.9969755923553648,-0.8471912327717469,-0.12319052600815886,-0.11855335826327501,-1.23067587397987,negative,-0.8471912327717469,1.6533359601899345,1.6533359601899345,2.0937626425324685,2.093762642532468,1.2353605352185355,1.2353605352185355,high,high,uptrend,high_risk,bull_volatile,bull
2011-07-29,1.0650481968535994,-1.5094537839243747,-1.2785884358373476,-1.547383574896588,2.258542107050465,-2.1028750961463287,1.0352796974476726,0.03670654238836048,1.3656457459977402,0.1809855557211465,1.3624979600323701,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.33878915830406703,-0.7473089195693894,-0.8160566722800789,0.9891797632791356,0.9064333063223532,0.7930226543833131,0.5821305134868906,0.9800100281833152,0.9078504351924279,0.7293540518886755,0.43941074935904756,1.7771477745740194,1.5747026509777986,1.5939839137045841,0.2587085404947301,0.8954539573029641,0.9186965074936226,0.9334300308318104,0.21238515837847832,0.21238515837847496,1.05430398325038,1.0508086751474799,0.8365972550346716,5.029779496125286,1.0292390809339305,1.0292390809339305,1.0650481968536,1.0650481968536,1.3415887578201966,1.3415887578201966,-1.0650481968535994,1.0650481968535999,1.0650481968535996,1.0650481968536007,1.2168619840409305,1.05430398325038,1.0508086751474799,1.23067587397987,positive,1.2168619840409305,1.563069517195472,1.563069517195472,0.03670654238836048,0.036706542388360464,1.2353605352185355,1.2353605352185355,high,high,uptrend,high_risk,bull_volatile,bull
2011-07-30,1.0650481968535994,-1.5094537839243747,-1.2785884358373476,-1.547383574896588,2.258542107050465,-2.1028750961463287,1.0352796974476726,0.03670654238836048,1.3656457459977402,0.1809855557211465,1.3624979600323701,-1.656320027863171,-0.7630042681325435,-1.685405159331874,-1.5708202341919284,1.492579811346542,-0.763539864858148,0.33878915830406703,-0.7473089195693894,-0.8160566722800789,1.0058168150979414,0.9225014091201038,0.8055328307604283,0.5891534138628944,1.0011704167429119,0.9269991147775962,0.7387139273623969,0.445776608554956,1.7771477745740194,1.5925387652219285,1.6145975033811102,0.253986437737277,0.8938132859094373,0.9387923574933523,0.9772043899008381,0.025479905858667287,0.02547990585867178,-0.00911311830042396,-0.00474142785784393,1.0355258526149325,6.8599120333257435,1.0292390809339305,1.0292390809339305,1.0650481968536,1.0650481968536,1.3415887578201966,1.3415887578201966,-1.0650481968535994,1.0650481968535999,1.0650481968535996,1.0650481968536007,0.3560104736537724,-0.009113118300423956,-0.00474142785784393,0.0,neutral,0.3560104736537724,1.563069517195472,1.563069517195472,0.03670654238836048,0.036706542388360464,1.2353605352185355,1.2353605352185355,high,medium,uptrend,normal,neutral,bull
